depth,gr_2,NPHI,Cali,rhob,shal_res,deep_res,PHIDE,PHINE,PHIEXND,PHIEXND_gas_cor,Swa,Vsh_GR,Reservoir_Flag
4112.9331,28.5434532,0.04588055,8.50015449,2.47437763,129.881591,72.6877136,0.1133047548387095,0.04588055,0.05688178016935475,0.0801192173312586,0.6866637772133106,0.1399018645011376,0
4112.9712,28.3133106,0.0463352,8.49956226,2.47558403,130.541397,72.5106277,0.11252643225806458,0.0463352,0.05649489212903229,0.07956887787258501,0.6922568703798704,0.13822724427649416,0
4113.0093,28.2265396,0.04627326,8.50015449,2.47500872,131.329254,72.3739318,0.1128976,0.04627326,0.0566801663,0.07983132908582664,0.6906323180395431,0.13759585977178906,0
4113.0474,28.1397705,0.04621132,8.50074768,2.47443342,132.117095,72.2372436,0.11326876129032254,0.04621132,0.05686543724516127,0.08009377576582866,0.6890202563867086,0.13696448909233158,0
4113.0855,28.0530014,0.04614938,8.50133991,2.47385835,132.852096,72.1005554,0.11363977419354836,0.04614938,0.05705063399677418,0.08035611754959325,0.6874214664273227,0.1363331184128741,0
4113.1236,27.9662303,0.04608744,8.50193214,2.47328305,133.587097,71.9638595,0.1140109354838709,0.04608744,0.05723590494193545,0.08061856428614922,0.685834072552399,0.1357017331805244,0
4113.1617,28.0196971,0.04571526,8.50133991,2.4742062,134.242156,71.9550781,0.11341535483870976,0.04571526,0.05693625371935488,0.08019741798116113,0.689477709031744,0.13609078146896367,0
4113.1998,28.0731658,0.04534308,8.50074768,2.4751296,134.897201,71.946289,0.11281961290322588,0.04534308,0.05663652185161294,0.07977615763849535,0.6931608513844761,0.13647984358265058,0
4113.2379,28.1266326,0.04497091,8.50015449,2.47605276,135.591857,71.9375076,0.11222402580645159,0.04497091,0.056336867453225796,0.07935500679377999,0.6968821070212947,0.13686889187108986,0
4113.276,28.1800994,0.04459873,8.49956226,2.47697591,136.286499,71.9287261,0.11162844516129017,0.04459873,0.05603721623064509,0.07893386052195511,0.7006430398331999,0.13725794015952913,0
4113.3141,28.8394622,0.04390817,8.50174903,2.47715663,136.9608,72.0105056,0.11151185161290313,0.04390817,0.05597546665645156,0.07885139771391944,0.7009773968876154,0.1420557580353051,0
4113.3522,29.498825,0.04321761,8.50393486,2.47733736,137.635101,72.0922851,0.11139525161290323,0.04321761,0.055913713856451615,0.07876893060745281,0.701313171047912,0.14685357591108103,0
4113.3903,30.1581878,0.04252704,8.50612163,2.47751832,138.22055,72.1740722,0.1112785032258063,0.04252704,0.05585188681290315,0.07868635884029995,0.7016512228925791,0.15165139378685696,0
4113.4284,30.8175506,0.04183648,8.50830841,2.47769904,138.805999,72.2558517,0.11116190967741926,0.04183648,0.05579013723870963,0.07860389682527387,0.7019897181884057,0.1564492116626329,0
4113.4665,30.3564643,0.04161807,8.50671386,2.4777441,139.2984,72.3391952,0.11113283870967751,0.04161807,0.05577450970483876,0.0785833348937491,0.7017687882709482,0.15309414205237373,0
4113.5046,29.89538,0.04139966,8.50512027,2.47778892,139.790802,72.4225463,0.11110392258064508,0.04139966,0.05575895959032254,0.07856288247636663,0.7015474267813617,0.1497390869950068,0
4113.5427,29.4342956,0.04118125,8.50352668,2.47783398,139.926208,72.5058898,0.11107485161290305,0.04118125,0.055743332056451524,0.07854232059967285,0.7013276612753097,0.1463840312099952,0
4113.5808,28.9732093,0.04096284,8.50193214,2.47787904,140.061599,72.5892333,0.1110457806451613,0.04096284,0.05572770452258065,0.07852175875042333,0.7011084756012527,0.14302896159973608,0
4113.6189,28.8390007,0.04116043,8.50133991,2.47942686,140.509201,72.4496078,0.11004718709677429,0.04116043,0.05522939569838714,0.07781565654163763,0.7081517537172592,0.14205239995542907,0
4113.657,28.7047901,0.04135802,8.50074768,2.48097467,140.956802,72.3099822,0.10904859999999986,0.04135802,0.05473109009999993,0.0771095591043737,0.7153259711856635,0.14107582375822988,0
4113.6951,28.5705795,0.0415556,8.50015449,2.48252224,141.19725,72.1703491,0.10805016774193531,0.0415556,0.05423286187096765,0.07640357136891407,0.7226338112871205,0.14009924756103068,0
4113.7332,28.4363708,0.04175319,8.49956226,2.48407006,141.437698,72.0307235,0.10705157419354829,0.04175319,0.053734553046774144,0.07569746980647468,0.7300810709579446,0.13912268518907908,0
4113.7713,28.3412017,0.04186434,8.50015449,2.48352289,141.354705,71.9580383,0.10740458709677406,0.04186434,0.05391161524838703,0.07594708879122651,0.7280489027677463,0.13843019236236592,0
4113.8094,28.2460308,0.04197549,8.50074768,2.48297548,141.271697,71.885353,0.1077577548387097,0.04197549,0.05408875486935485,0.07619681726310994,0.72602956184309,0.13773768643804976,0
4113.8475,28.1508598,0.04208664,8.50133991,2.48242807,141.118408,71.8126678,0.10811092258064506,0.04208664,0.05426589449032253,0.07644654573545125,0.7240239684909657,0.137045179786089,0
4113.8856,28.0556907,0.0421978,8.50193214,2.4818809,140.965103,71.7399826,0.10846393548387082,0.0421978,0.05444295674193541,0.0766961647218483,0.722033021049124,0.13635268695937583,0
4113.9237,27.9963932,0.04262313,8.50133991,2.48291254,140.590545,71.6468505,0.1077983612903225,0.04262313,0.05411229629516125,0.07622554811216511,0.7269628747057504,0.1359212118966504,0
4113.9618,27.9370956,0.04304846,8.50074768,2.48394441,140.216003,71.5537109,0.10713263870967746,0.04304846,0.05378156165483873,0.07575482688875053,0.7319559565052146,0.13548973610628035,0
4113.9999,27.877798,0.04347378,8.50015449,2.48497629,139.685653,71.4605789,0.10646690967741926,0.04347378,0.05345082373870963,0.07528410141993627,0.7370124160997028,0.13505826031591028,0
4114.038,27.8185005,0.04389911,8.49956226,2.48600792,139.155303,71.3674468,0.1058013419354838,0.04389911,0.053120166517741894,0.07481349032271868,0.7421323168894342,0.13462678525318483,0
4114.0761,27.4130859,0.04433236,8.50015449,2.48550176,138.522949,71.149826,0.1061278967741935,0.04433236,0.05328561018709675,0.07504441021664501,0.7409792910739881,0.13167680776737498,0
4114.1142,27.0076713,0.04476561,8.50074768,2.48499536,137.890594,70.9321975,0.1064546064516128,0.04476561,0.0534511312758064,0.07527543965581214,0.7398374860585835,0.12872683028156512,0
4114.1523,26.6022548,0.04519886,8.50133991,2.4844892,137.220153,70.714569,0.10678116129032249,0.04519886,0.05361657494516124,0.07550635966660157,0.738708946176181,0.12577683897050768,0
4114.1904,26.1968402,0.0456321,8.50193214,2.48398303,136.549697,70.4969482,0.10710772258064506,0.0456321,0.05378202179032253,0.07573728429666417,0.7375924342614831,0.1228268614846978,0
4114.2285,25.7738304,0.04556353,8.50133991,2.48566246,135.912841,70.4329681,0.10602421935483873,0.04556353,0.05323992732741937,0.07497113675718664,0.7454684183113213,0.11974885347443638,0
4114.2666,25.3508205,0.04549495,8.50074768,2.48734188,135.276,70.3689804,0.10494072258064525,0.04549495,0.052697836040322625,0.07420499388449371,0.753507496817082,0.11667084473653035,0
4114.3047,24.9278106,0.04542638,8.50015449,2.48902153,134.65451,70.3049926,0.10385707741935477,0.04542638,0.05215567060967738,0.07343874619603007,0.7617158688173479,0.1135928359986243,0
4114.3428,24.5048007,0.0453578,8.49956226,2.49070096,134.033004,70.2410125,0.10277357419354843,0.0453578,0.051613576096774215,0.07267259898173069,0.7700967077594102,0.11051482726071826,0
4114.3809,24.3811149,0.04522798,8.50094413,2.48951435,133.501998,70.1144409,0.10353912903225809,0.04522798,0.051995704416129045,0.07321391875106836,0.7650925090155106,0.10961483420345199,0
4114.419,24.257431,0.04509817,8.50232505,2.4883275,132.970993,69.9878692,0.10430483870967736,0.04509817,0.05237791020483868,0.07375534815437298,0.7601624928182596,0.10871485497143331,0
4114.4571,24.1337451,0.04496834,8.50370693,2.48714065,132.53009,69.8613052,0.10507054838709662,0.04496834,0.05276011589354831,0.07429677770107344,0.7553061384728255,0.10781486118652242,0
4114.4952,24.0100593,0.04483852,8.5050888,2.48595404,132.089202,69.7347335,0.10583610322580628,0.04483852,0.05314224421290314,0.07483809790244238,0.7505230361382559,0.10691486812925617,0
4114.5333,24.7936115,0.04429579,8.50441169,2.48594832,131.912292,69.4763183,0.10583979354838713,0.04429579,0.053141375724193564,0.07484069117153576,0.7518914609231488,0.11261634348055527,0
4114.5714,25.5771636,0.04375306,8.50373458,2.48594236,131.735397,69.2178955,0.10584363870967729,0.04375306,0.053140584654838646,0.07484339412510177,0.7532665296263069,0.11831781810420976,0
4114.6095,26.3607177,0.04321033,8.50305843,2.48593664,131.6875,68.9594726,0.10584732903225814,0.04321033,0.05313971616612907,0.07484598779001113,0.7546504759939073,0.12401930728075646,0
4114.6476,27.1442699,0.0426676,8.50238132,2.48593091,131.639602,68.7010574,0.10585102580645157,0.0426676,0.05313885090322579,0.0748485862147277,0.7560421842348424,0.12972078263205558,0
4114.6857,27.2031879,0.04253497,8.50167655,2.48860073,131.919052,68.4059448,0.10412856129032258,0.04253497,0.05227695549516129,0.07363062609661743,0.7702042739104402,0.13014949628348535,0
4114.7238,27.262104,0.04240234,8.50097179,2.49127054,132.198501,68.1108322,0.10240610322580646,0.04240234,0.05141506331290323,0.07241267076188489,0.7848536483848276,0.13057819610966756,0
4114.7619,27.321022,0.04226972,8.50026702,2.49394011,132.46875,67.8157196,0.10068379999999992,0.04226972,0.05055324859999996,0.07119482514678603,0.8000142548770086,0.13100690976109733,0
4114.8,27.37994,0.0421371,8.49956226,2.49660992,132.738998,67.5206069,0.0989613419354838,0.0421371,0.0496913564677419,0.06997687029008723,0.8157153915684536,0.13143562341252712,0
4114.8381,26.9433422,0.04198857,8.49956226,2.49626111,133.346557,67.3222579,0.09918638064516135,0.04198857,0.04980313317258067,0.07013599079462662,0.8150627909050785,0.12825874305263352,0
4114.8762,26.5067443,0.04184003,8.49956226,2.49591255,133.954101,67.1239166,0.09941125806451614,0.04184003,0.04991482918225807,0.07029499729276922,0.8144197132001566,0.12508186196509533,0
4114.9143,26.0701484,0.04169151,8.49956226,2.49556374,134.976104,66.9255676,0.09963629677419342,0.04169151,0.05002660593709671,0.07045411788205057,0.8137835883122422,0.12190499543044933,0
4114.9524,25.6335506,0.04154298,8.49956226,2.49521493,135.998092,66.7272186,0.09986133548387095,0.04154298,0.05013838264193548,0.07061323851283466,0.8131556788042417,0.11872811507055572,0
4114.9905,25.4315052,0.04208141,8.49956226,2.4926064,137.994445,67.0655288,0.10154425806451602,0.04208141,0.05098253608225801,0.07180325003222272,0.7976595361179056,0.11725794260732562,0
4115.0286,25.2294616,0.04261986,8.49956226,2.48999786,139.990798,67.4038391,0.10322718709677421,0.04261986,0.051826692848387104,0.07299326613174352,0.7826835874205655,0.1157877832416985,0
4115.0667,25.0274162,0.0431583,8.49956226,2.48738956,141.719055,67.7421569,0.10490996129032254,0.0431583,0.05267077214516127,0.07418317276115542,0.7682037562041055,0.1143176107784684,0
4115.1048,24.8253707,0.04369673,8.49956226,2.48478102,143.447296,68.0804672,0.10659289032258074,0.04369673,0.053514928811290365,0.07537318889281186,0.7541941976935167,0.11284743758759368,0
4115.1429,25.1714553,0.04378652,8.50015449,2.47993183,145.4393,68.4473953,0.10972139999999998,0.04378652,0.05507963259999999,0.07758536377401787,0.7307235036381718,0.1153657035261798,0
4115.181,25.5175399,0.0438763,8.50074768,2.47508239,147.431304,68.814331,0.11285007096774198,0.0438763,0.05664441698387099,0.07979765356949592,0.7085683884664071,0.11788396946476588,0
4115.2191,25.8636245,0.04396609,8.50133991,2.4702332,149.540161,69.1812591,0.11597858064516124,0.04396609,0.05820912077258062,0.08200983011253334,0.6876242705046469,0.120402235403352,0
4115.2572,26.2097091,0.04405587,8.50193214,2.465384,151.649002,69.5481872,0.11910709677419364,0.04405587,0.059773827737096816,0.08422201195039594,0.6677944745147207,0.12292050134193812,0
4115.2953,26.1394157,0.04389852,8.50133991,2.46470212,153.551803,69.6100158,0.1195470193548386,0.04389852,0.0599930022774193,0.08453307797729824,0.6650415683189456,0.12240901520552117,0
4115.3334,26.0691242,0.04374116,8.50074768,2.46402001,155.454605,69.6718444,0.11998709032258058,0.04374116,0.06021225096129029,0.0848442489889177,0.6623084207379848,0.1218975428943518,0
4115.3715,25.9988327,0.0435838,8.50015449,2.46333789,157.141143,69.7336807,0.12042716774193542,0.0435838,0.060431502870967706,0.08515542462200072,0.6595955653866998,0.12138607058318243,0
4115.4096,25.9285392,0.04342645,8.49956226,2.46265602,158.827697,69.7955093,0.12086708387096781,0.04342645,0.06065067418548391,0.08546648626545825,0.6569037644696101,0.12087458371912085,0
4115.4477,25.5041046,0.04301445,8.49956226,2.46193671,160.280548,69.9768981,0.12133115483870976,0.04301445,0.06088064966935488,0.0857946215062047,0.6535426489624907,0.1177862082284535,0
4115.4858,25.0796699,0.04260244,8.49956226,2.4612174,161.733398,70.1582946,0.12179522580645143,0.04260244,0.061110625103225714,0.08612275694041004,0.6502103894875386,0.1146978320101415,0
4115.5239,24.6552352,0.04219044,8.49956226,2.46049833,162.290298,70.3396835,0.12225914193548379,0.04219044,0.0613405231677419,0.0864507830795173,0.6469075264676414,0.11160945579182953,1
4115.562,24.2308006,0.04177844,8.49956226,2.45977902,162.847198,70.5210723,0.12272321290322574,0.04177844,0.06157049865161287,0.08677891889478503,0.6436320345220734,0.10852108030116214,1
4115.6001,23.5520896,0.04096001,8.50111293,2.46129226,162.880004,70.9868621,0.12174692903225802,0.04096001,0.06107826456612901,0.08608856631698425,0.646661306790113,0.10358247629091807,1
4115.6382,22.8733806,0.04014157,8.50266456,2.4628055,162.912796,71.4526519,0.1207706451612903,0.04014157,0.06058603043064515,0.08539821387839004,0.6497606057925204,0.09864388683356622,1
4115.6763,22.1946716,0.03932313,8.50421524,2.46431875,162.399795,71.9184417,0.1197943548387097,0.03932313,0.060093793069354855,0.08470785702069789,0.6529313345756171,0.09370529737621433,0
4115.7144,21.5159606,0.0385047,8.50576591,2.46583199,161.886795,72.3842315,0.11881807096774198,0.0385047,0.05960155898387099,0.08401750487156702,0.656174843944111,0.08876669336597026,0
4115.7525,21.1391582,0.03870304,8.50421524,2.46469974,161.264587,72.4213867,0.11954855483870969,0.03870304,0.059967792619354844,0.0845340368033921,0.6519980752766199,0.08602491101131624,0
4115.7906,20.7623558,0.03890138,8.50266456,2.46356749,160.642395,72.4585418,0.12027903870967739,0.03890138,0.0603340262548387,0.08505056873607801,0.6478721679579171,0.08328312865666221,1
4115.8287,20.3855533,0.03909972,8.50111293,2.46243524,159.970642,72.495697,0.1210095225806451,0.03909972,0.06070025989032255,0.08556710066960918,0.6437961998517011,0.08054134557436356,1
4115.8668,20.0087509,0.03929806,8.49956226,2.46130299,159.298904,72.5328521,0.12174000645161281,0.03929806,0.061066493525806405,0.08608363260397038,0.6397692727213117,0.07779956321970952,1
4115.9049,19.8609981,0.03929146,8.49956226,2.46216416,158.987213,72.2526855,0.1211844129032258,0.03929146,0.060788663751612904,0.0856907705432225,0.643947253897445,0.07672444793410962,1
4115.943,19.7132453,0.03928485,8.49956226,2.46302556,158.675506,71.9725189,0.12062867096774178,0.03928485,0.06051075973387089,0.08529780357485081,0.6481718130428674,0.07564933264850973,1
4115.9811,19.5654926,0.03927824,8.49956226,2.46388673,158.090103,71.6923599,0.12007307741935477,0.03927824,0.060232929909677387,0.08490494154926471,0.6524420369269391,0.07457421809055444,0
4116.0192,19.4177398,0.03927164,8.49956226,2.4647479,157.504699,71.4121932,0.11951748387096778,0.03927164,0.05995510013548389,0.08451207954197397,0.656759504450104,0.07349910280495454,0
4116.0573,19.6004676,0.0394176,8.50015449,2.46658706,157.240447,71.2117767,0.11833092903225792,0.0394176,0.05936255251612896,0.08367306657567965,0.664277807827184,0.07482871179296724,0
4116.0954,19.7831954,0.03956356,8.50074768,2.46842598,156.976196,71.0113525,0.11714452903225793,0.03956356,0.058770082316128965,0.08283416327131429,0.6719515476054702,0.07615832078097992,0
4116.1335,19.9659214,0.03970953,8.50133991,2.47026491,157.094497,70.8109283,0.1159581225806451,0.03970953,0.05817760894032255,0.08199525558562884,0.6797864013181312,0.07748791667138961,0
4116.1716,20.1486492,0.03985549,8.50193214,2.47210407,157.212799,70.6105117,0.11477156774193552,0.03985549,0.05758506132096776,0.08115624316080065,0.6877882090664031,0.07881752565940231,0
4116.2097,19.6126117,0.03957076,8.50548648,2.47440409,157.078201,70.2212524,0.11328768387096759,0.03957076,0.056841695735483797,0.08010697816467985,0.6987256809616553,0.0749170776820729,0
4116.2478,19.0765743,0.03928604,8.50904083,2.47670412,156.943603,69.8319854,0.11180379354838708,0.03928604,0.05609832697419354,0.07905770864091702,0.7099698771274281,0.07101663043238814,0
4116.2859,18.5405368,0.03900132,8.51259422,2.4790039,158.018005,69.4427261,0.11032006451612904,0.03900132,0.05535503885806452,0.07800855320136071,0.7215322318298163,0.06711618245505875,0
4116.324,18.0044994,0.03871659,8.51614856,2.48130393,159.092407,69.0534667,0.10883617419354824,0.03871659,0.05461167004677412,0.0769592837496637,0.7334281589668129,0.06321573520537396,0
4116.3621,17.9330177,0.03933932,8.521595,2.4790368,159.227142,68.7831726,0.1102988387096775,0.03933932,0.055346115954838744,0.07799355287109716,0.7251227555442178,0.06269560246805415,0
4116.4002,17.8615341,0.03996204,8.52704238,2.47676944,159.361892,68.5128784,0.11176165161290319,0.03996204,0.05608063600645159,0.07902792692367692,0.7170420812261064,0.062175455905486746,0
4116.4383,17.7900524,0.04058477,8.53248977,2.47450208,159.160339,68.2425842,0.11322446451612889,0.04058477,0.056815156108064445,0.08006230098279628,0.7091784673786734,0.061655323168166944,0
4116.4764,17.7185707,0.04120749,8.53793621,2.47223496,158.958801,67.97229,0.11468712258064498,0.04120749,0.05754959874032249,0.08109656556091355,0.7015246364253582,0.061135190430847135,0
4116.5145,17.4817829,0.04193685,8.53722858,2.47340297,161.154251,65.6961135,0.11393356774193546,0.04193685,0.05717646812096773,0.08056374410473047,0.7182933737246767,0.05941221676656752,0
4116.5526,17.2449951,0.04266621,8.53652,2.47457098,163.3497,63.4199409,0.11318001290322563,0.04266621,0.056803337501612816,0.08003092327757408,0.7359369299689132,0.05768924310228793,0
4116.5907,17.0082073,0.04339557,8.53581237,2.475739,160.598251,61.1437683,0.11242645161290324,0.04339557,0.05643020365645162,0.07949809853014736,0.7545334520029752,0.055966269438008316,0
4116.6288,16.7714195,0.04412493,8.53510475,2.47690701,157.846801,58.8675918,0.11167289677419343,0.04412493,0.056057073037096714,0.07896527899933112,0.7741712362385837,0.05424329577372873,0
4116.6669,16.8955307,0.04386482,8.5364952,2.47718429,151.733642,59.4686431,0.11149400645161296,0.04386482,0.05596632732580648,0.0788387781706302,0.7714849187171093,0.05514638423116672,0
4116.705,17.0196399,0.04360471,8.53788566,2.47746133,145.620498,60.0696945,0.11131527096774181,0.04360471,0.05587565903387091,0.07871238685142003,0.7688481023327906,0.056049458135712535,0
4116.7431,17.1437492,0.0433446,8.53927612,2.47773861,156.745056,60.6707496,0.11113638064516135,0.0433446,0.055784913322580676,0.0785858860684955,0.7662616769918069,0.05695253276790293,0
4116.7812,17.2678604,0.04308449,8.54066658,2.47801589,167.869598,61.2718009,0.11095749032258061,0.04308449,0.055694167611290306,0.07845938530862138,0.7637234336397211,0.05785562122534094,0
4116.8193,17.1211833,0.04269167,8.53927612,2.47672843,167.670898,66.2285537,0.11178810967741926,0.04269167,0.05610751318870963,0.0790467068356407,0.7291299257552919,0.05678833321281281,0
4116.8574,16.9745063,0.04229884,8.53788566,2.47544097,167.472198,71.1853027,0.1126187290322579,0.04229884,0.056520858716128955,0.07963402868129825,0.6980997542676968,0.05572104592792933,0
4116.8955,16.8278274,0.04190601,8.5364952,2.47415351,159.485198,76.1420516,0.11344934838709683,0.04190601,0.05693420424354841,0.08022135083886421,0.6700528865539596,0.054653744817798215,0
4116.9336,16.6811504,0.04151318,8.53510475,2.47286605,151.498199,81.0988006,0.11427996774193548,0.04151318,0.05734754977096774,0.08080867330153733,0.6445344692533009,0.05358645753291471,1
4116.9717,16.3660888,0.04110122,8.53432464,2.47333145,151.311004,79.0329895,0.1139797096774194,0.04110122,0.0571953609387097,0.08059634963562978,0.6546237584976073,0.05129392878174681,0
4117.0098,16.0510253,0.04068925,8.53354454,2.47379708,151.123794,76.9671783,0.11367930322580627,0.04068925,0.05704309786290314,0.08038392110183282,0.6651037105375963,0.04900138620533131,0
4117.0479,15.7359628,0.04027727,8.53276443,2.47426271,159.887695,74.9013748,0.11337889677419345,0.04027727,0.056890834737096725,0.08017149262543725,0.6759996584330036,0.04670885090536192,0
4117.086,15.4209003,0.03986531,8.53198432,2.4747281,168.651596,72.8355636,0.11307864516129021,0.03986531,0.0567386491306451,0.07995917369447711,0.6873394964681697,0.04441631560539253,0
4117.1241,15.2871398,0.0397131,8.53276443,2.47795915,163.814392,71.8693923,0.11099409677419336,0.0397131,0.05569561388709668,0.07848518086795163,0.7049392476015234,0.04344301453658379,0
4117.1622,15.1533803,0.03956089,8.53354454,2.4811902,158.977203,70.9032211,0.1089095483870968,0.03956089,0.054652578643548395,0.07701118826600177,0.7233101062279531,0.04246972074422115,0
4117.2003,15.0196208,0.03940868,8.53432464,2.48442101,161.316009,69.9370498,0.10682515483870954,0.03940868,0.05360962081935477,0.07553730538853039,0.7424995553957352,0.041496426951858505,0
4117.2384,14.8858604,0.03925647,8.53510475,2.48765206,163.6548,68.9708786,0.10474060645161297,0.03925647,0.052566585575806485,0.07406331327619416,0.7625622895200155,0.04052312661069437,0
4117.2765,15.1777601,0.03887246,8.53510475,2.49206066,163.580001,69.9259719,0.10189634838709677,0.03887246,0.051142536493548385,0.07205212322145421,0.7784761319894872,0.04264711904489544,0
4117.3146,15.4696598,0.03848846,8.53510475,2.49646902,163.505203,70.8810729,0.09905224516129019,0.03848846,0.04971856488064509,0.07004104299497421,0.7954146662243459,0.044771111479096515,0
4117.3527,15.7615594,0.03810445,8.53510475,2.50087738,163.587402,71.8361663,0.09620814193548387,0.03810445,0.04829459321774193,0.06802996313974155,0.8134662350674164,0.046895103185652966,0
4117.3908,16.0534591,0.03772044,8.53510475,2.50528597,163.669601,72.7912597,0.09336389032258055,0.03772044,0.046870547361290274,0.06601877876531127,0.8327300490542492,0.04901909561985405,0
4117.4289,16.2395324,0.03744217,8.5364952,2.5059905,164.1613,72.6039276,0.09290935483870977,0.03744217,0.046641888269354885,0.06569736831926647,0.8378828664563663,0.05037304795830053,0
4117.467,16.4256057,0.0371639,8.53788566,2.50669503,164.652999,72.4165954,0.09245481935483871,0.0371639,0.04641322917741936,0.06537595788010367,0.8430905545327051,0.05172700029674699,0
4117.5051,16.6116771,0.03688563,8.53927612,2.50739955,165.219604,72.2292633,0.0920002903225805,0.03688563,0.04618457331129025,0.06505455200986764,0.8483538932855128,0.053080938809945896,0
4117.5432,16.7977504,0.03660736,8.54066658,2.50810408,165.786193,72.0419311,0.09154575483870973,0.03660736,0.04595591421935487,0.06473314158477775,0.853673859793496,0.05443489114839238,0
4117.5813,17.1554794,0.03660325,8.53927612,2.50988078,165.911697,71.8586425,0.09039949677419348,0.03660325,0.04538276463709674,0.06392262117911966,0.8656000263603032,0.057037886935967064,0
4117.6194,17.5132102,0.03659914,8.53788566,2.51165771,166.0372,71.675354,0.0892530903225805,0.03659914,0.04480954086129025,0.06311199601436951,0.8778382521932006,0.05964089582114472,0
4117.6575,17.8709411,0.03659502,8.5364952,2.51343441,165.590942,71.4920578,0.08810683225806454,0.03659502,0.04423639122903227,0.06230147594599827,0.8903978570976722,0.062243905433967,0
4117.6956,18.2286701,0.03659091,8.53510475,2.5152111,165.144699,71.3087692,0.08696058064516116,0.03659091,0.04366324487258058,0.061490960618667524,0.9032928913047761,0.06484690122154169,0
4117.7337,18.0592002,0.03689537,8.53569698,2.51420855,164.628295,71.1283645,0.08760738709677401,0.03689537,0.043988170398387004,0.0619483268569731,0.8977601994911125,0.06361376262830294,0
4117.7718,17.8897304,0.03719983,8.53628921,2.513206,164.111892,70.9479598,0.08825419354838716,0.03719983,0.04431309592419358,0.06240569309610857,0.8923129046693473,0.06238062476270882,0
4117.8099,17.7202606,0.0375043,8.53688144,2.51220345,163.006439,70.7675552,0.08890100000000002,0.0375043,0.044638021500000014,0.06286305933635371,0.8869491694529711,0.06114748689711467,0
4117.848,17.5507907,0.03780876,8.53747367,2.5112009,161.901,70.5871505,0.08954780645161288,0.03780876,0.044962947025806436,0.06332042557709477,0.8816672116593985,0.05991434830387593,0
4117.8861,17.4720573,0.03805879,8.5382719,2.51116561,161.16275,70.858673,0.08957057419354839,0.03805879,0.044975581046774196,0.0633365321457987,0.8797525860889948,0.05934144896235921,0
4117.9242,17.3933258,0.03830882,8.53907012,2.51113033,160.424499,71.1302032,0.08959333548387101,0.03830882,0.04498821184193551,0.06335263419817064,0.8778486350585204,0.05876856344609009,0
4117.9623,17.3145942,0.03855885,8.53986835,2.51109528,160.817443,71.4017257,0.08961594838709663,0.03855885,0.04500076844354832,0.0633686313715631,0.875956740481902,0.058195677202176346,0
4118.0004,17.2358608,0.03880888,8.54066658,2.51105999,161.210403,71.6732482,0.08963871612903213,0.03880888,0.045013402464516065,0.0633847380769925,0.8740737884418821,0.057622777860659655,0
4118.0385,17.7317562,0.03914376,8.53868389,2.50796937,162.449462,72.1900634,0.09163266451612893,0.03914376,0.04601205105806447,0.06479466964851402,0.8519877467617196,0.06123113401092329,0
4118.0766,18.2276496,0.03947863,8.5367012,2.50487852,163.688507,72.7068786,0.09362676129032246,0.03947863,0.047010773795161234,0.06620470635059751,0.8308731536440627,0.06483947560829473,0
4118.1147,18.723545,0.03981351,8.53471851,2.50178766,165.670257,73.2237014,0.09562086451612886,0.03981351,0.04800949980806443,0.06761474780833587,0.810669938559009,0.0684478317585584,0
4118.1528,19.2194404,0.04014838,8.53273582,2.49869704,167.651992,73.7405166,0.09761481290322567,0.04014838,0.04900814835161284,0.06902467996076989,0.7913231130710694,0.07205618790882203,0
4118.1909,18.9062156,0.04041311,8.53191375,2.49780368,170.139495,74.3947448,0.0981911741935483,0.04041311,0.049297652646774145,0.06943223318982954,0.7832115390438544,0.06977702453385404,0
4118.229,18.5929908,0.04067784,8.53109169,2.49691057,172.626998,75.0489807,0.09876737419354845,0.04067784,0.049587076296774224,0.06983967237092083,0.7752410266099421,0.06749786115888605,0
4118.2671,18.2797641,0.04094257,8.53026962,2.49601745,174.973052,75.7032089,0.09934358064516119,0.04094257,0.04987650317258059,0.07024711611449067,0.7674068940423611,0.06521868395867048,0
4118.3052,17.9665393,0.0412073,8.52944755,2.4951241,177.319107,76.3574371,0.09991993548387094,0.0412073,0.05016600424193547,0.07065466478321959,0.759704726927788,0.06293952058370249,0
4118.3433,18.0641117,0.04176944,8.52967739,2.4957776,179.020004,76.9768371,0.09949832258064523,0.04176944,0.049958008490322614,0.07035655856057034,0.7598479937040078,0.06364950089333228,0
4118.3814,18.1616859,0.04233156,8.52990722,2.49643087,180.720901,77.5962448,0.09907685806451597,0.04233156,0.049750086832257984,0.07005855765013096,0.7600283569122507,0.06435949430056502,0
4118.4195,18.2592582,0.0428937,8.5301361,2.49708437,182.206802,78.2156524,0.09865524516129025,0.0428937,0.049542091080645126,0.06976045220891365,0.7602478789926278,0.06506947388255022,0
4118.4576,18.3568305,0.04345583,8.53036594,2.49773788,183.692703,78.8350524,0.09823362580645166,0.04345583,0.04933409205322583,0.06946234260373768,0.7605052813708933,0.06577945346453538,0
4118.4957,18.0758247,0.04343781,8.53036594,2.49780082,182.729156,79.1307296,0.09819301935483857,0.04343781,0.04931369872741928,0.06943362922371789,0.7593970215130198,0.06373472990652342,0
4118.5338,17.7948188,0.04341979,8.53036594,2.49786376,181.765594,79.4264068,0.09815241290322577,0.04341979,0.049293305401612884,0.0694049158436983,0.7582958000174402,0.061690005620866885,0
